@relation outliers

@attribute x1 numeric
@attribute x2 numeric
@attribute class {0,3}

@data
-14.7756327964143,-10.7136735461006,0
-16.1080454207163,-9.40713107303556,0
-17.6927763017018,-15.441719995654,0
-26.5534490899856,-7.76226604175398,0
-27.2525294286862,4.8372020034296,0
-22.4538548563243,-9.28336577172598,0
-26.5433054613103,-19.569064779247,0
-12.509920201639,-3.38413792258154,0
-15.208185012206,-9.6115546456527,0
-10.2392271969951,0.145348085903338,0
-13.1197007990371,-3.14115895107704,0
-26.6683192543789,-4.52806277478631,0
-22.8319417814798,-2.38432336784855,0
-28.5015378755038,-9.22290255296766,0
-12.7902079512654,5.14612935761168,0
-26.2903216277067,1.76751083375374,0
-25.5101763394757,-13.2730996299724,0
-12.8471783001855,9.5836675603511,0
-19.7481063872436,15.774645917527,0
-21.8905671473588,-13.8906420079778,0
-26.3410979269905,-11.944435658296,0
-27.2100514446787,13.9334787681295,0
-20.2274541684506,-15.8423415733232,0
-12.8713122594691,-1.16813364615072,0
-20.5941744724685,-12.5206254918389,0
-13.8342957038103,8.17062775267809,0
-24.1778183610422,-0.873998768065678,0
-27.0502808077235,-5.04430072478369,0
-14.8931306325811,8.90093569055171,0
-25.1483639506898,-5.55846970621425,0
-17.8595486316069,13.3795849028181,0
-18.7484295642319,-7.7346627992294,0
-28.1845151034204,15.0699313541237,0
-28.3119994295082,2.48508729259038,0
-17.2418058191887,12.7752741071149,0
-23.9854539579012,7.44320790838637,0
-22.8849660508979,10.6657304279072,0
-18.4114534593354,-10.3035290641248,0
-14.9644631355671,5.17734800862259,0
-22.7843163051224,18.305029806928,0
-17.2783648123212,0.789755806364723,0
-12.6075557852515,-3.89191875595034,0
-20.1409291149162,-13.4821038773645,0
-12.6340654423647,-2.95194799214037,0
-23.7644662122625,-1.33579560115784,0
-26.2395663593964,-1.86386516726171,0
-18.7700169854358,4.37438343830746,0
-13.4161518772775,9.1580240747924,0
-24.0507122860239,9.74291903329451,0
-27.7106375632771,-11.7144184612764,0
-22.5829377044015,-1.63783757946872,0
-26.3213169133258,-17.8784179464705,0
-28.0292605916739,18.8320846688007,0
-20.8043883126485,-8.3778051803073,0
-25.1166020342673,17.0314025560138,0
-19.6166445852735,7.92554638750365,0
-23.9370506527403,-16.508842149597,0
-28.7689986094433,-11.7898444420556,0
-25.1949783918874,-14.3880421046516,0
-15.8565574874583,0.557807413959535,0
-19.7109578165652,-8.60571658132985,0
-18.6733507438981,-4.81947400774535,0
-26.0039929764563,1.33126098429023,0
-15.8430327293571,3.47845504567375,0
-13.4199991641908,1.49373091669939,0
-21.9043875602047,10.527650456548,0
-29.2269525301413,15.5329745531424,0
-24.6197369982095,-0.341769255492994,0
-17.211787112083,3.43229542507104,0
-20.5156095215575,-11.9981542305123,0
-14.1076090039117,11.2189685943333,0
-29.2041552171811,-17.3583791635805,0
-25.9706787304129,11.0294954154665,0
-26.4028479509893,8.15555897089022,0
-21.1468830617437,-6.02447423143158,0
-24.3274366799736,10.716343555456,0
-15.5883232797693,-0.805315658549943,0
-25.8889812524474,-6.86457368145993,0
-15.5160364383275,8.02303231456539,0
-23.4881828793315,-9.29244492158108,0
-19.0056456997462,-11.0319946844076,0
-19.3490323488213,-16.4289351112835,0
-23.0865327642355,-9.75176074669942,0
-17.2025471427356,-13.9097350908253,0
-13.0279114981963,9.97323096277981,0
-24.0869165471041,11.9026110608324,0
